image,damage (%),quality,the number of green pixel (%)
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144215.jpg,4.0,high,86.2418
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144218.jpg,4.0,high,96.08390833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144220.jpg,4.0,high,92.57125833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144223.jpg,4.0,high,78.74855
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144228.jpg,4.0,high,83.95748333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144231.jpg,4.0,high,70.89518333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144235.jpg,4.0,high,72.54145833333332
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144237.jpg,4.0,high,79.96128333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144239.jpg,4.0,high,75.35500833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144302.jpg,4.0,high,94.74431666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144304.jpg,4.0,high,95.66059166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144308.jpg,4.0,high,97.31989166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144310.jpg,4.0,high,94.52269166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144312.jpg,4.0,high,97.22666666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144313.jpg,4.0,high,93.57841666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144317.jpg,4.0,high,94.5617
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144323.jpg,4.0,high,93.50415
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144326.jpg,4.0,high,91.94450833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144328.jpg,4.0,high,94.47005833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144332.jpg,4.0,high,94.11229166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144336.jpg,4.0,high,95.71130833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144340.jpg,4.0,high,92.279475
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144343.jpg,4.0,high,94.54287500000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144345.jpg,4.0,high,94.73339166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144348.jpg,4.0,high,93.42791666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144352.jpg,4.0,high,95.17605833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144359.jpg,4.0,high,91.14645833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144401.jpg,4.0,high,91.20569166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144402.jpg,4.0,high,93.61273333333332
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144404.jpg,4.0,high,96.61575
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144408.jpg,4.0,high,94.13043333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144411.jpg,4.0,high,89.75395
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144414.jpg,4.0,high,95.13858333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144416.jpg,4.0,high,95.22474166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144418.jpg,4.0,high,97.125875
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144420.jpg,4.0,high,94.46776666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144427.jpg,4.0,high,94.79605
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144429.jpg,4.0,high,96.70564999999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144431.jpg,4.0,high,95.789175
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144434.jpg,4.0,high,94.85051666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144439.jpg,4.0,high,92.41940833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144443.jpg,4.0,high,94.55050833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144449.jpg,4.0,high,92.152825
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144452.jpg,4.0,high,89.79633333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144455.jpg,4.0,high,89.77326666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144459.jpg,4.0,high,97.42235000000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144505.jpg,4.0,high,97.56538333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144508.jpg,4.0,high,97.3998
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144515.jpg,4.0,high,97.41035
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144518.jpg,4.0,high,95.52723333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144521.jpg,4.0,high,89.94415833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144523.jpg,4.0,high,91.86219166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144538.jpg,4.0,high,90.510825
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144543.jpg,4.0,high,88.16019166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144545.jpg,4.0,high,85.60598333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144551.jpg,4.0,high,84.483325
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144554.jpg,4.0,high,93.98745
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144559.jpg,4.0,high,88.67145
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144601.jpg,4.0,high,95.18106666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144604.jpg,4.0,high,90.30705833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144607.jpg,4.0,high,95.32703333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144616.jpg,4.0,high,98.19795833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144620.jpg,4.0,high,93.76663333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144631.jpg,4.0,high,94.55456666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144634.jpg,4.0,high,93.93495
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144639.jpg,4.0,high,92.34079166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144643.jpg,4.0,high,91.22652500000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144645.jpg,4.0,high,91.57572499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144647.jpg,4.0,high,88.25888333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144650.jpg,4.0,high,94.63598333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144653.jpg,4.0,high,96.10803333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144657.jpg,4.0,high,95.46249999999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144701.jpg,4.0,high,92.769575
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144708.jpg,4.0,high,94.99519166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144712.jpg,4.0,high,96.58524166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144729.jpg,4.0,high,88.32340833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144838.jpg,4.0,high,94.14664166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144840.jpg,4.0,high,97.57441666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144842.jpg,4.0,high,97.79084999999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144845.jpg,4.0,high,95.87485833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144847.jpg,4.0,high,84.322125
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144849.jpg,4.0,high,92.40706666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144854.jpg,4.0,high,90.0671
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144900.jpg,4.0,high,94.78809166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144903.jpg,4.0,high,95.8489
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144907.jpg,4.0,high,90.98154166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144911.jpg,4.0,high,95.56461666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144913.jpg,4.0,high,91.28748333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144916.jpg,4.0,high,86.90678333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144920.jpg,4.0,high,91.33909166666668
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144923.jpg,4.0,high,94.86035000000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144926.jpg,4.0,high,96.12199166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144929.jpg,4.0,high,96.36365
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144937.jpg,4.0,high,97.00019166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144945.jpg,4.0,high,89.51764166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_144952.jpg,4.0,high,91.34870833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_145000.jpg,4.0,high,96.488675
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_145007.jpg,4.0,high,96.74271666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152916.jpg,4.0,high,93.14025000000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152919.jpg,4.0,high,98.11218333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152920.jpg,4.0,high,96.14866666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152922.jpg,4.0,high,96.05836666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152936.jpg,4.0,high,94.3636
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152938.jpg,4.0,high,96.75760833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152940.jpg,4.0,high,96.47338333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152942.jpg,4.0,high,97.1548
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152945.jpg,4.0,high,94.21870833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152947.jpg,4.0,high,91.16174166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152950.jpg,4.0,high,95.632525
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152954.jpg,4.0,high,96.28255833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152957.jpg,4.0,high,96.97149166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_152959.jpg,4.0,high,96.056
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153001.jpg,4.0,high,95.8069
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153003.jpg,4.0,high,96.07516666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153005.jpg,4.0,high,96.29878333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153008.jpg,4.0,high,97.87768333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153010.jpg,4.0,high,96.5765
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153012.jpg,4.0,high,95.13947499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153013.jpg,4.0,high,92.50193333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153016.jpg,4.0,high,93.18340833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153018.jpg,4.0,high,96.26881666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153023.jpg,4.0,high,95.53916666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153025.jpg,4.0,high,95.765
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153027.jpg,4.0,high,97.35506666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153030.jpg,4.0,high,94.89908333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153033.jpg,4.0,high,95.75644166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153035.jpg,4.0,high,96.289425
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153037.jpg,4.0,high,96.28804166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153038.jpg,4.0,high,93.8455
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153040.jpg,4.0,high,94.72179166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153041.jpg,4.0,high,95.52739166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153044.jpg,4.0,high,94.49500833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153047.jpg,4.0,high,97.26209166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153050.jpg,4.0,high,97.20048333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153052.jpg,4.0,high,96.02835833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153055.jpg,4.0,high,96.81731666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153057.jpg,4.0,high,91.77805833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153059.jpg,4.0,high,91.49391666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153102.jpg,4.0,high,97.07301666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153104.jpg,4.0,high,96.57203333333332
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153108.jpg,4.0,high,96.30886666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153111.jpg,4.0,high,97.47951666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153113.jpg,4.0,high,92.8715
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153119.jpg,4.0,high,97.05704166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153122.jpg,4.0,high,96.54702499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153132.jpg,4.0,high,97.61946666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153135.jpg,4.0,high,96.94284166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153139.jpg,4.0,high,98.59908333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153142.jpg,4.0,high,98.46571666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153147.jpg,4.0,high,89.28270833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153150.jpg,4.0,high,84.43612499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153156.jpg,4.0,high,92.76835833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153201.jpg,4.0,high,92.348975
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153208.jpg,4.0,high,97.81764166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153211.jpg,4.0,high,95.75143333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153217.jpg,4.0,high,95.20228333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153242.jpg,4.0,high,98.03326666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153243.jpg,4.0,high,96.63658333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153247.jpg,4.0,high,98.90576666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153251.jpg,4.0,high,98.07742499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153253.jpg,4.0,high,98.33826666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153256.jpg,4.0,high,99.03056666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153258.jpg,4.0,high,98.50679166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153300.jpg,4.0,high,97.73389166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153303.jpg,4.0,high,98.035075
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153306.jpg,4.0,high,98.738775
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153309.jpg,4.0,high,98.56428333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153312.jpg,4.0,high,98.41670833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153315.jpg,4.0,high,98.14503333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153317.jpg,4.0,high,97.97015
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153322.jpg,4.0,high,98.67255
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153326.jpg,4.0,high,97.37203333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153329.jpg,4.0,high,99.02595
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153331.jpg,4.0,high,97.584575
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153334.jpg,4.0,high,98.25741666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153336.jpg,4.0,high,98.91596666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153339.jpg,4.0,high,98.08456666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153342.jpg,4.0,high,97.93925833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153347.jpg,4.0,high,97.602125
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153349.jpg,4.0,high,95.67798333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153352.jpg,4.0,high,96.63559166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153355.jpg,4.0,high,98.50751666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153356.jpg,4.0,high,95.48469166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153359.jpg,4.0,high,97.02062500000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153404.jpg,4.0,high,98.61675
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153407.jpg,4.0,high,98.00313333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153409.jpg,4.0,high,98.68345
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153412.jpg,4.0,high,98.95095833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153415.jpg,4.0,high,98.49228333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153418.jpg,4.0,high,95.86045
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153420.jpg,4.0,high,97.6763
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153427.jpg,4.0,high,99.19074166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153430.jpg,4.0,high,96.75160000000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153432.jpg,4.0,high,98.07531666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153436.jpg,4.0,high,97.82831666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153444.jpg,4.0,high,97.90684166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153446.jpg,4.0,high,97.94980833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153448.jpg,4.0,high,96.01958333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153450.jpg,4.0,high,96.70836666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153453.jpg,4.0,high,97.73845833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153455.jpg,4.0,high,98.72679166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153500.jpg,4.0,high,98.54239166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153505.jpg,4.0,high,97.71315833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153511.jpg,4.0,high,97.82735
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153513.jpg,4.0,high,96.94678333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153515.jpg,4.0,high,98.03155
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153518.jpg,4.0,high,98.25539166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153524.jpg,4.0,high,98.50309166666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153526.jpg,4.0,high,96.81723333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153528.jpg,4.0,high,96.84781666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153530.jpg,4.0,high,97.4776
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153532.jpg,4.0,high,97.46784166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153537.jpg,4.0,high,98.60948333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153540.jpg,4.0,high,94.29478333333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153547.jpg,4.0,high,96.81624166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153553.jpg,4.0,high,93.70666666666668
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153554.jpg,4.0,high,96.85784166666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153555.jpg,4.0,high,97.92105
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153558.jpg,4.0,high,94.92061666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153605.jpg,4.0,high,93.24475
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153609.jpg,4.0,high,93.63146666666667
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153630.jpg,4.0,high,95.969725
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153632.jpg,4.0,high,95.71412500000001
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153649.jpg,4.0,high,96.82080833333333
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153651.jpg,4.0,high,96.39229999999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153654.jpg,4.0,high,95.85333333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153657.jpg,4.0,high,97.00762499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153701.jpg,4.0,high,91.060875
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153702.jpg,4.0,high,96.52235
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153709.jpg,4.0,high,89.99323333333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153711.jpg,4.0,high,97.11937499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153719.jpg,4.0,high,75.659125
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153722.jpg,4.0,high,87.16914166666668
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153731.jpg,4.0,high,65.61460833333334
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153735.jpg,4.0,high,72.83342499999999
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153739.jpg,4.0,high,82.839
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153742.jpg,4.0,high,66.76126666666666
/mnt/Plant_Images/TUM/20210707_ZR_1/IMG_20210707_153746.jpg,4.0,high,71.3806
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125022964.jpg,4.0,high,95.4174064494625
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125025889.jpg,4.0,high,92.27232077244479
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125038376.jpg,4.0,high,98.35437695525742
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125041576.jpg,4.0,high,94.07015699798438
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125044427.jpg,4.0,high,94.86751490719745
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125047925.jpg,4.0,high,91.74632864334005
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125051319.jpg,4.0,high,94.09629544333166
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125055086.jpg,4.0,high,91.85629546957672
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125059056.jpg,4.0,high,97.49640934691777
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125101983.jpg,4.0,high,93.9125061675905
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125104798.jpg,4.0,high,89.89275445903671
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125107336.jpg,4.0,high,96.19613036186698
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125111496.jpg,4.0,high,96.62301456076257
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125112960.jpg,4.0,high,94.95712540417401
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125126348.jpg,4.0,high,92.17085898788527
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125132147.jpg,4.0,high,93.52134806468884
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125133657.jpg,4.0,high,93.36891344114807
/mnt/Plant_Images/TUM/20210707_ZR_1/PXL_20210707_125140729.jpg,4.0,high,95.55315905297303
